Gene ID	UniProt/TrEMBL Accession
ENSG00000224378	A0A140T9D8
ENSG00000091262	
ENSG00000130158	K7EKT0
ENSG00000112249	J3KNJ4
ENSG00000100949	
ENSG00000174125	
ENSG00000112249	
ENSG00000174125	D6RAP2
ENSG00000100949	H0YKZ8
ENSG00000174125	D6RA99
ENSG00000149476	E9PJG8
ENSG00000174125	D6RCE8
ENSG00000112249	E5RFZ0
ENSG00000174125	D6RF68
ENSG00000138604	H0YNP1
ENSG00000227322	A0A0S2Z570
ENSG00000224378	A0A0G2JH58
ENSG00000143799	A0A024R3T8
ENSG00000164162	
ENSG00000237056	
ENSG00000168297	
ENSG00000138604	
ENSG00000109881	
ENSG00000075539	
ENSG00000112249	
ENSG00000237056	A2AB93
ENSG00000248933	
ENSG00000174125	
ENSG00000227322	Q5STP9
ENSG00000075539	
ENSG00000109881	
ENSG00000115756	Q6FGY1
ENSG00000104408	
ENSG00000107614	Q7Z3E4
ENSG00000149476	E9PQR1
ENSG00000149476	H0YCY6
ENSG00000104408	E5RGA2
ENSG00000126016	
ENSG00000275969	
ENSG00000091262	I3L1Z6
ENSG00000115756	Q6FGY1
ENSG00000248933	A0A087WWE9
ENSG00000186965	
ENSG00000091262	
ENSG00000174483	E9PJ28
ENSG00000164162	
ENSG00000143799	Q5VX84
ENSG00000164162	
ENSG00000143799	Q5VX85
ENSG00000136488	A8K6C2
ENSG00000108061	
ENSG00000101773	J3KSA4
ENSG00000149476	I3L252
ENSG00000115756	E9PC71
ENSG00000136488	A6NFB4
ENSG00000143799	Q5VX84
ENSG00000091262	
ENSG00000118514	
ENSG00000101773	J3QRM0
ENSG00000115756	H7BZC1
ENSG00000126016	E7ERM3
ENSG00000227322	E9PK75
ENSG00000271271	
ENSG00000164162	D6RA92
ENSG00000227322	A0A0G2JKR7
ENSG00000271271	
ENSG00000115756	Q6FGY1
ENSG00000126016	
ENSG00000115756	Q6FGY1
ENSG00000104408	E5RHS5
ENSG00000115756	Q6FGY1
ENSG00000227322	A0A0G2JHI1
ENSG00000126016	A6NP16
ENSG00000118514	
ENSG00000142949	
ENSG00000108061	X6RI37
ENSG00000104408	E5RII3
ENSG00000126016	
ENSG00000118514	
ENSG00000108061	
ENSG00000136488	A0A087WUG6
ENSG00000142949	
ENSG00000164162	D6RA92
ENSG00000104408	H0YBR5
ENSG00000118514	
ENSG00000140950	
ENSG00000164162	D6RD74
ENSG00000104408	E5RIP5
ENSG00000118514	H0YF40
ENSG00000205078	
ENSG00000164162	D6R9Q5
ENSG00000104408	E5RJ25
ENSG00000136488	B1A4H2
ENSG00000118514	E9PKV1
ENSG00000262938	
ENSG00000223533	B0S7V6
ENSG00000104408	H0YBP5
ENSG00000140950	H3BM75
ENSG00000205078	H3BME6
ENSG00000223533	B0S7V6
ENSG00000262938	
ENSG00000164162	D6RB36
ENSG00000104408	E5RIT4
ENSG00000262938	H7BYF8
ENSG00000112077	
ENSG00000223533	A0A0G2JJ47
ENSG00000262938	
ENSG00000112077	A0A087WZZ4
ENSG00000140950	H3BPI4
ENSG00000185924	
ENSG00000142949	A2A437
ENSG00000164162	
ENSG00000223533	A0A0G2JIL2
ENSG00000223533	B0V092
ENSG00000254658	
ENSG00000134313	H0Y8E4
ENSG00000112077	A0A0A0MQS8
ENSG00000140950	H3BUB0
ENSG00000142949	H0Y4H1
ENSG00000140950	H3BTC5
ENSG00000223533	A2ABH4
ENSG00000163933	
ENSG00000142949	H0Y6Z7
ENSG00000140950	H3BQ13
ENSG00000142949	H0Y7Z9
ENSG00000163933	B5MDE0
ENSG00000115828	
ENSG00000260314	
ENSG00000099622	Q53XX5
ENSG00000132718	
ENSG00000186106	A0A024R9G2
ENSG00000223533	A0A0G2JHN4
ENSG00000115828	B5MCZ9
ENSG00000099622	K7EJV5
ENSG00000182836	
ENSG00000163933	C9JP01
ENSG00000123384	Q7Z7K9
ENSG00000275009	A0A087WU96
ENSG00000166926	
ENSG00000170255	W8W3P5
ENSG00000186106	A0A024R9E1
ENSG00000179869	A0A0A0MT16
ENSG00000196747	A4FTV9
ENSG00000182836	
ENSG00000099622	K7EQX4
ENSG00000186106	A0A024R9E1
ENSG00000166926	H0YD45
ENSG00000144320	
ENSG00000115828	C9JS14
ENSG00000099622	Q53XX5
ENSG00000166926	H0YEW2
ENSG00000099622	K7ENX8
ENSG00000186106	A0A024R9E1
ENSG00000099622	Q53XX5
ENSG00000144320	
ENSG00000174483	E9PR55
ENSG00000186106	E5RI04
ENSG00000099622	K7ENN6
ENSG00000163703	
ENSG00000110076	
ENSG00000186106	J3KP26
ENSG00000142949	H0Y380
ENSG00000128564	
ENSG00000186106	E5RFM7
ENSG00000223533	A0A0G2JP87
ENSG00000099622	K7EPM4
ENSG00000183963	C9JBH9
ENSG00000128564	
ENSG00000179869	F5H7B7
ENSG00000186106	E5RI20
ENSG00000144320	H7BZA1
ENSG00000115109	
ENSG00000142949	A2A437
ENSG00000115592	A0A024R426
ENSG00000099622	K7EMY9
ENSG00000186106	E5RHV2
ENSG00000071246	
ENSG00000144320	C9JL94
ENSG00000179869	H7C0U5
ENSG00000115592	A0A024R426
ENSG00000099904	C9JVM2
ENSG00000115109	
ENSG00000171033	A0A024R7Y9
ENSG00000128564	Q05BJ3
ENSG00000110076	
ENSG00000179869	H0Y4D2
ENSG00000186212	
ENSG00000115109	
ENSG00000071246	
ENSG00000163703	
ENSG00000110076	G5E9G7
ENSG00000236342	Q2L6I2
ENSG00000115592	B4DUK8
ENSG00000144320	C9JM95
ENSG00000171033	A0A024R7Y9
ENSG00000179869	H7BZI9
ENSG00000099622	K7EPM4
ENSG00000184787	
ENSG00000155749	
ENSG00000127527	A0A024R7G6
ENSG00000163703	
ENSG00000115109	
ENSG00000171033	A0A024R7Y9
ENSG00000110076	H7C2R8
ENSG00000131791	
ENSG00000144320	
ENSG00000115109	
ENSG00000206177	
ENSG00000124302	K7ENM3
ENSG00000185808	
ENSG00000071246	G3V4N9
ENSG00000183963	C9JGQ0
ENSG00000155749	H7C1T5
ENSG00000163703	
ENSG00000115592	C9JIC7
ENSG00000176076	
ENSG00000236342	
ENSG00000144535	
ENSG00000115592	A0A024R426
ENSG00000107614	Q6ICS7
ENSG00000185808	A0A0C4DH71
ENSG00000127527	
ENSG00000124302	
ENSG00000110076	H7BZC7
ENSG00000101773	J3QLW6
ENSG00000255663	I3L521
ENSG00000236342	Q5STZ8
ENSG00000110076	H7C3D6
ENSG00000144535	
ENSG00000171989	A0A140VJM9
ENSG00000107614	A0A0U1SZ86
ENSG00000101773	J3QL93
ENSG00000163703	F8WBY3
ENSG00000099622	Q53XX5
ENSG00000110076	H7C3J4
ENSG00000236342	A0A0G2JIC2
ENSG00000124302	
ENSG00000099622	D6W5Y5
ENSG00000164816	
ENSG00000124302	
ENSG00000107614	B7Z8H2
ENSG00000185808	
ENSG00000099622	K7EPM4
ENSG00000107614	H0Y2T8
ENSG00000110076	
ENSG00000185808	
ENSG00000107614	H0Y4A2
ENSG00000107614	A0A0B4J214
ENSG00000107614	A0A0C4DG18
ENSG00000163703	H7C2L3
ENSG00000275444	
ENSG00000144061	
ENSG00000160062	
ENSG00000185808	
ENSG00000155749	
ENSG00000160062	D3DPQ1
ENSG00000099622	D6W5Y5
ENSG00000127527	K7EJR2
ENSG00000185808	C9JKT1
ENSG00000155749	
ENSG00000144535	
ENSG00000134313	
ENSG00000099622	K7EJV1
ENSG00000183963	C9JV14
ENSG00000259261	A0A075B7B6
ENSG00000155749	C9JZS0
ENSG00000127527	
ENSG00000134313	
ENSG00000144061	
ENSG00000100949	H0YLH3
ENSG00000170122	
ENSG00000262121	A0A0G2JLF9
ENSG00000100949	H0YLH3
ENSG00000118412	A0A096LP21
ENSG00000155749	C9JTY0
ENSG00000127527	A0A024R7G6
ENSG00000095970	
ENSG00000144535	
ENSG00000118412	A0A096LP21
ENSG00000184787	F8WCB9
ENSG00000100949	H0YLG7
ENSG00000144535	C9JGP4
ENSG00000127527	M0R165
ENSG00000155749	
ENSG00000099622	K7EQL0
ENSG00000183963	
ENSG00000144061	
ENSG00000127527	M0R3I1
ENSG00000229524	
ENSG00000242580	A0A0B4J1Z2
ENSG00000183963	C9JYU8
ENSG00000117691	
ENSG00000160183	B7WPR2
ENSG00000099904	
ENSG00000127527	M0R2S2
ENSG00000127527	
ENSG00000184787	
ENSG00000144535	
ENSG00000099904	
ENSG00000184787	F8WDB1
ENSG00000127527	M0R330
ENSG00000099904	
ENSG00000095970	Q5TCX1
ENSG00000127527	M0R1V5
ENSG00000229524	
ENSG00000161929	
ENSG00000278263	A0A087WW49
ENSG00000137492	A0A140VJQ7
ENSG00000144535	
ENSG00000229524	
ENSG00000095970	
ENSG00000161929	
ENSG00000161929	
ENSG00000229524	H0Y4L1
ENSG00000127527	M0QX30
ENSG00000137492	E9PSI2
ENSG00000161929	I3L1W2
ENSG00000144535	H7C440
ENSG00000229524	H0Y710
ENSG00000155868	Q6IAZ5
ENSG00000104756	
ENSG00000099622	D6W5Y5
ENSG00000160808	A0A024R2Q5
ENSG00000144535	H7C036
ENSG00000155868	E5RIE8
ENSG00000144535	H7C1Q8
ENSG00000099622	K7EIF7
ENSG00000144535	H7C302
ENSG00000155868	Q6IAZ5
ENSG00000144535	
ENSG00000099622	
ENSG00000112212	
ENSG00000147601	
ENSG00000160808	A0A024R2Q5
ENSG00000144061	
ENSG00000112212	
ENSG00000112212	
ENSG00000160808	E9PGV7
ENSG00000142676	Q5VVD0
ENSG00000144061	C9JNM7
ENSG00000144061	H7C014
ENSG00000235712	A0A0S2Z570
ENSG00000100949	H0YKP6
ENSG00000157551	F8VW46
ENSG00000147601	
ENSG00000160183	
ENSG00000157551	F8VX74
ENSG00000118260	Q53X93
ENSG00000147601	E5RFJ5
ENSG00000157551	F8VX74
ENSG00000144061	C9J082
ENSG00000157551	F8VX74
ENSG00000142676	Q5VVC9
ENSG00000157551	F8VX74
ENSG00000229524	X6REW1
ENSG00000173557	
ENSG00000147601	E7EWM7
ENSG00000142676	Q5VVC8
ENSG00000144061	H7C2K4
ENSG00000157551	F8VX74
ENSG00000157551	F8VX74
ENSG00000104756	K7ENB5
ENSG00000229524	H0Y759
ENSG00000235712	Q5STP9
ENSG00000136504	
ENSG00000173557	B8ZZ55
ENSG00000198556	
ENSG00000229524	A0A0G2JIB3
ENSG00000134313	F8WAY8
ENSG00000108830	
ENSG00000104756	K7EQN1
ENSG00000176194	
ENSG00000241484	
ENSG00000160183	
ENSG00000168297	F8WAW8
ENSG00000229524	H0Y7K4
ENSG00000134313	E9PH70
ENSG00000157551	A8MTZ5
ENSG00000136504	
ENSG00000173557	H7C0N2
ENSG00000099622	K7ELT6
ENSG00000160183	
ENSG00000229524	F6S6P2
ENSG00000198556	C9J3R7
ENSG00000169738	J3QL34
ENSG00000174483	
ENSG00000157551	A8MVK1
ENSG00000204217	
ENSG00000099622	K7EQL0
ENSG00000229524	F6WML8
ENSG00000134313	H7C584
ENSG00000138411	
ENSG00000198556	C9J487
ENSG00000229524	F6U341
ENSG00000099622	K7EQL0
ENSG00000204217	
ENSG00000229524	F6WML8
ENSG00000174483	E9PQK2
ENSG00000134313	
ENSG00000136504	
ENSG00000198556	C9JUE3
ENSG00000229524	F6U341
ENSG00000157551	
ENSG00000174483	E9PQD9
ENSG00000181355	R4GNG0
ENSG00000136504	
ENSG00000168297	E9PD56
ENSG00000229524	A0A1B0GX79
ENSG00000198556	F8WEN0
ENSG00000157551	C9JTX1
ENSG00000235712	E9PK75
ENSG00000174483	E9PJ28
ENSG00000168297	H7BYG4
ENSG00000229524	F6X9W3
ENSG00000118412	A0A087WTW5
ENSG00000174483	E9PMB7
ENSG00000157551	C9J0W5
ENSG00000198556	
ENSG00000118260	Q5U0J5
ENSG00000088827	H7C0M6
ENSG00000235712	A0A0G2JHI1
ENSG00000101266	E7EU96
ENSG00000168297	
ENSG00000229524	F6VEM6
ENSG00000241484	B1AHF8
ENSG00000181355	
ENSG00000229524	F6XTU0
ENSG00000164970	A0A0A0MRW3
ENSG00000174483	E7EQH1
ENSG00000099622	D6W5Y5
ENSG00000241484	F8WCV8
ENSG00000229524	A0A0G2JJR8
ENSG00000136504	
ENSG00000118260	Q53X93
ENSG00000099622	Q53XX5
ENSG00000241484	
ENSG00000157551	
ENSG00000229524	F6U1F2
ENSG00000176194	E5RJ03
ENSG00000181355	Q8IZS0
ENSG00000118260	E7EWP8
ENSG00000229524	F6UR09
ENSG00000181355	H0Y878
ENSG00000241484	
ENSG00000157551	
ENSG00000159398	I3NI11
ENSG00000241484	B1AHC2
ENSG00000244025	
ENSG00000164970	A0A0A0MRW2
ENSG00000118260	C9JBT4
ENSG00000157551	E7EPG3
ENSG00000138411	
ENSG00000229524	F6TC96
ENSG00000099622	K7EPM4
ENSG00000164970	Q5T586
ENSG00000241484	F8W6F4
ENSG00000071575	
ENSG00000157551	
ENSG00000198783	
ENSG00000157551	A8MVK1
ENSG00000213892	
ENSG00000099622	K7ELT6
ENSG00000138411	C9JPI9
ENSG00000198783	J3QQQ3
ENSG00000157551	E7EWV2
ENSG00000138411	C9JHL2
ENSG00000126746	
ENSG00000176476	
ENSG00000213892	
ENSG00000071575	F8WA18
ENSG00000157551	
ENSG00000004776	V9HWB6
ENSG00000229524	
ENSG00000164970	A0A0A0MRW1
ENSG00000102858	K7ERA1
ENSG00000157551	
ENSG00000118260	C9J276
ENSG00000157551	
ENSG00000164970	A0A0A0MRW0
ENSG00000136504	D6RFZ5
ENSG00000004776	K7EP04
ENSG00000176476	H3BPL5
ENSG00000099622	K7EQL0
ENSG00000118260	C9JCI4
ENSG00000071575	B5MCX4
ENSG00000004776	V9HWB6
ENSG00000136504	E7EUP3
ENSG00000168297	A0A0C4DG95
ENSG00000262634	A0A024R294
ENSG00000164970	
ENSG00000168297	F8WDF7
ENSG00000164970	Q5T593
ENSG00000262634	A0A024R294
ENSG00000176476	H3BN84
ENSG00000229524	
ENSG00000099622	K7EPM4
ENSG00000168297	C9IYJ2
ENSG00000164970	A0A0A0MRV9
ENSG00000126746	
ENSG00000101266	
ENSG00000118260	C9J896
ENSG00000262634	
ENSG00000168297	H7C4V0
ENSG00000271810	U3KQV3
ENSG00000099622	K7ER40
ENSG00000271810	U3KQA9
ENSG00000126746	
ENSG00000118260	C9J4L5
ENSG00000164970	
ENSG00000181355	H7C5F4
ENSG00000168297	U3KQS4
ENSG00000101266	
ENSG00000271810	U3KQM5
ENSG00000181355	H7C5P6
ENSG00000231319	A0A126GV76
ENSG00000168297	H7C4W2
ENSG00000131626	
ENSG00000067596	K7EQH7
ENSG00000101446	
ENSG00000118260	H7C3I0
ENSG00000262634	K7EP61
ENSG00000168297	H7C529
ENSG00000169738	
ENSG00000181355	H7C4X1
ENSG00000118260	H7C1R5
ENSG00000126746	
ENSG00000123384	
ENSG00000099622	K7EQR7
ENSG00000169738	J3QRQ2
ENSG00000180228	
ENSG00000262634	K7EPW0
ENSG00000126746	R4GMR4
ENSG00000099622	K7EIF7
ENSG00000131626	
ENSG00000239819	A0A087WSZ0
ENSG00000101773	A0A024RC34
ENSG00000099622	K7ELV6
ENSG00000143167	
ENSG00000168297	
ENSG00000126746	E9PHB3
ENSG00000099622	K7ELL4
ENSG00000168297	W5RWE6
ENSG00000123384	
ENSG00000181355	
ENSG00000158079	
ENSG00000173641	D3YTC6
ENSG00000101773	A0A024RC34
ENSG00000156599	
ENSG00000126746	F5H8L7
ENSG00000123384	Q6PJ72
ENSG00000143167	A0A0J9YXH7
ENSG00000181355	
ENSG00000099622	F6WMK9
ENSG00000181355	Q8IZS4
ENSG00000143167	E9PMB2
ENSG00000126746	F5H105
ENSG00000110536	
ENSG00000123384	H0YJI8
ENSG00000156599	A0A024R546
ENSG00000126746	F5H6N8
ENSG00000158079	
ENSG00000088827	
ENSG00000110536	E9PQM0
ENSG00000101773	
ENSG00000174483	E9PJ28
ENSG00000173610	
ENSG00000126746	F5GYZ1
ENSG00000180228	G5E9Q4
ENSG00000146955	C9JJQ5
ENSG00000181355	A0A0A0MR58
ENSG00000123384	H0YJ88
ENSG00000156599	E9PMA5
ENSG00000126746	F5H3Z9
ENSG00000173610	D6RFW5
ENSG00000181355	A0A087X205
ENSG00000101773	F6Q6H0
ENSG00000126746	F5H0D6
ENSG00000229077	
ENSG00000239497	A0A140T990
ENSG00000197079	C4AM86
ENSG00000110536	
ENSG00000174483	E9PJ28
ENSG00000099622	D6W5Y5
ENSG00000156599	E9PJ97
ENSG00000229077	A0A0G2JIN1
ENSG00000146955	
ENSG00000146955	
ENSG00000197079	
ENSG00000181355	A0A087WWC2
ENSG00000180228	
ENSG00000158079	A0A087WTF0
ENSG00000090539	
ENSG00000101773	I6L8A6
ENSG00000239497	
ENSG00000144063	
ENSG00000213934	D9YZU8
ENSG00000173641	
ENSG00000110536	
ENSG00000180228	
ENSG00000156599	H0YEF4
ENSG00000101773	J3QL00
ENSG00000144063	C9IZ55
ENSG00000213934	A0A0J9YYA3
ENSG00000173641	Q8N241
ENSG00000174483	
ENSG00000101773	V9GZ40
ENSG00000180228	F8WEG8
ENSG00000144063	F8WE57
ENSG00000116954	
ENSG00000180228	C9JMM3
ENSG00000101773	J3QSH7
ENSG00000149196	E9PPG8
ENSG00000101266	
ENSG00000101773	J3QLH2
ENSG00000138079	A0A0S2Z4E1
ENSG00000174483	E9PPR3
ENSG00000101266	V9GYW6
ENSG00000174483	E9PQK2
ENSG00000173610	A0A140T9Z0
ENSG00000138079	B8ZZK1
ENSG00000150773	
ENSG00000101266	V9GY80
ENSG00000258989	H0YJX3
ENSG00000101266	V9GYA2
ENSG00000138079	
ENSG00000173641	C9J5A3
ENSG00000138079	
ENSG00000138079	
ENSG00000229077	A0A0G2JL76
ENSG00000173610	
ENSG00000229077	
ENSG00000138079	
ENSG00000211876	A0A075B709
ENSG00000138079	C9JBK3
ENSG00000150773	
ENSG00000132622	
ENSG00000211855	A0N4X5
ENSG00000174483	E9PJ28
ENSG00000105173	
ENSG00000150773	H0YCC0
ENSG00000175779	
ENSG00000138079	B8ZZP2
ENSG00000173610	D6RHF3
ENSG00000219073	
ENSG00000132622	Q5JX83
ENSG00000138079	
ENSG00000105173	I3L1Q9
ENSG00000276340	A0A0A0MT18
ENSG00000150773	
ENSG00000219073	A0A0A0MRS2
ENSG00000149196	
ENSG00000173641	
ENSG00000276340	A0A0A0MT18
ENSG00000278662	
ENSG00000150773	A0A0A0MTE1
ENSG00000105173	
ENSG00000219073	A0A0A0MSA6
ENSG00000169738	J3QS36
ENSG00000276340	A0A0J9YW98
ENSG00000105173	I3L413
ENSG00000138079	A0A087X0R9
ENSG00000173805	H7C295
ENSG00000150773	
ENSG00000173805	H7BZC9
ENSG00000150773	
ENSG00000169738	J3KS22
ENSG00000105173	C9J2U0
ENSG00000173641	Q68DG0
ENSG00000169738	J3QS45
ENSG00000278662	A0A087X0T7
ENSG00000281020	A0A0G2JS85
ENSG00000250479	E5RH03
ENSG00000281020	A0A0G2JS85
ENSG00000169738	J3KSZ5
ENSG00000278662	A0A087X1J3
ENSG00000169738	J3KRZ4
ENSG00000196188	
ENSG00000109943	
ENSG00000173805	H7C0W9
ENSG00000116874	
ENSG00000211782	A0A0A6YYK1
ENSG00000183963	
ENSG00000109943	
ENSG00000250479	B5MBW9
ENSG00000183963	
ENSG00000196188	
ENSG00000277421	A0A0D9SEJ8
ENSG00000149196	E9PJB2
ENSG00000211783	A0A075B6T8
ENSG00000277421	A0A0D9SEJ8
ENSG00000116874	
ENSG00000139154	F5GZR7
ENSG00000204071	A0A024RCH0
ENSG00000277421	A0A0D9SEJ8
ENSG00000183918	
ENSG00000204071	A0A024RCH0
ENSG00000250479	
ENSG00000145569	
ENSG00000183918	
ENSG00000250479	E5RGN4
ENSG00000149196	A0A087WYW7
ENSG00000183963	
ENSG00000275253	K7R1S5
ENSG00000118156	
ENSG00000183918	
ENSG00000127191	B1AMX7
ENSG00000188385	
ENSG00000118156	H7BXG6
ENSG00000102858	
ENSG00000118156	M0R167
ENSG00000173457	F5GXC4
ENSG00000068366	
ENSG00000188649	R4GN90
ENSG00000186967	
ENSG00000175756	A0A024R0F0
ENSG00000127191	B1AMX8
ENSG00000102858	B4DR12
ENSG00000168309	Q6IAM1
ENSG00000139154	G5EA50
ENSG00000211952	A0A0C4DH34
ENSG00000275486	Q5UCD8
ENSG00000102858	K7EPJ5
ENSG00000188649	
ENSG00000118156	A0A075B6F0
ENSG00000168309	Q6IAM1
ENSG00000117480	
ENSG00000068366	
ENSG00000168309	
ENSG00000162607	C9JC88
ENSG00000068366	H0Y9A0
ENSG00000162607	C9JWX4
ENSG00000068366	D6RF95
ENSG00000131626	E9PJZ7
ENSG00000173457	
ENSG00000102858	
ENSG00000173457	F5H2U0
ENSG00000068366	D6RD96
ENSG00000175756	A0A024R0F0
ENSG00000131626	E9PPF6
ENSG00000139154	
ENSG00000131626	E9PID5
ENSG00000175756	A0A024R0F0
ENSG00000102858	
ENSG00000068366	D6RDA8
ENSG00000116748	A0A1B0GTL6
ENSG00000274112	F8WDX6
ENSG00000175756	A0A024R0F0
ENSG00000068366	D6RFW9
ENSG00000102858	
ENSG00000067596	F5H658
ENSG00000068366	A0A0C4DGB7
ENSG00000139154	
ENSG00000117480	A0A087WYA0
ENSG00000183098	
ENSG00000131626	H0YEF9
ENSG00000068366	
ENSG00000102858	K7EIM7
ENSG00000183098	A0A087WT82
ENSG00000135100	A0A0A0MQU7
ENSG00000159202	
ENSG00000139154	
ENSG00000135100	U3KQS6
ENSG00000102858	K7EJN3
ENSG00000159202	D6RB11
ENSG00000139154	H0YH08
ENSG00000275486	A0A0G2JN13
ENSG00000274112	
ENSG00000139154	H7BYT4
ENSG00000127191	A0A024R8H5
ENSG00000173805	
ENSG00000067596	
ENSG00000131626	H0YD72
ENSG00000168646	
ENSG00000168309	A0A024R327
ENSG00000264324	E7EWF7
ENSG00000127191	B1AMY1
ENSG00000131626	H0YF15
ENSG00000188649	A0A1B0GVB6
ENSG00000168646	E7ES00
ENSG00000275486	Q5UCD8
ENSG00000166167	A0A0S2Z4P6
ENSG00000186150	
ENSG00000168646	J3QRK4
ENSG00000205076	
ENSG00000168309	
ENSG00000168646	J3QQJ3
ENSG00000205076	M0R281
ENSG00000168309	C9JAU5
ENSG00000168646	A0A1B0GX50
ENSG00000154930	
ENSG00000131626	H0YDW2
ENSG00000166167	
ENSG00000134216	Q5VUV5
ENSG00000168646	F5GX43
ENSG00000122711	Q5VZE7
ENSG00000154930	Q5TF43
ENSG00000131626	H0YD39
ENSG00000173805	
ENSG00000131626	H0YEK0
ENSG00000067596	K7END7
ENSG00000015475	
ENSG00000173805	
ENSG00000166167	Q5T1W7
ENSG00000102858	
ENSG00000188649	A0A1B0GUL2
ENSG00000173805	
ENSG00000168646	E7ES00
ENSG00000067596	K7EJH9
ENSG00000204689	A0A126GV80
ENSG00000168646	A0A087WXP8
ENSG00000154930	
ENSG00000131626	A0A1B0GVT3
ENSG00000122711	V9HWG8
ENSG00000204689	A0A087WY02
ENSG00000166167	B7Z3H4
ENSG00000154930	
ENSG00000100084	
ENSG00000261852	
ENSG00000131626	H0YDZ8
ENSG00000276045	A0A0B4J2E8
ENSG00000159202	H0Y9X8
ENSG00000261852	F5H1T9
ENSG00000140623	K7EIJ5
ENSG00000178084	
ENSG00000188649	B7ZBX6
ENSG00000276045	A0A087WTK9
ENSG00000159202	I3L4C5
ENSG00000159202	I3L3V3
ENSG00000106070	
ENSG00000188649	
ENSG00000015475	A8ASI8
ENSG00000184785	
ENSG00000162643	
ENSG00000168913	
ENSG00000188649	
ENSG00000116748	
ENSG00000162643	
ENSG00000188649	A0A087WWB2
ENSG00000111261	
ENSG00000134216	
ENSG00000182327	
ENSG00000159202	I3L286
ENSG00000116748	
ENSG00000111261	
ENSG00000104903	
ENSG00000111261	F5H3M3
ENSG00000111261	F5H6G8
ENSG00000104903	K7ER61
ENSG00000181761	
ENSG00000023608	
ENSG00000151881	A0A024R0B8
ENSG00000162643	A0A140VJZ8
ENSG00000134216	
ENSG00000274334	
ENSG00000162643	E9PLW4
ENSG00000183963	H7C372
ENSG00000089916	G3V553
ENSG00000100084	
ENSG00000183963	C9JP19
ENSG00000015475	B2ZP79
ENSG00000089916	G3V5D0
ENSG00000183963	C9JQZ8
ENSG00000162607	
ENSG00000089916	G3V290
ENSG00000151881	A0A024R0B8
ENSG00000162643	E9PLK2
ENSG00000100084	H7C2A7
ENSG00000090539	
ENSG00000261717	H3BUI4
ENSG00000162643	H0YEC9
ENSG00000162607	
ENSG00000151881	A0A024R0B8
ENSG00000089916	
ENSG00000186871	B5MDQ0
ENSG00000106070	
ENSG00000258150	F8VVB4
ENSG00000261717	H3BUV5
ENSG00000170890	
ENSG00000015475	
ENSG00000151881	E9PBX6
ENSG00000258150	H0YHM3
ENSG00000151881	D6RAV6
ENSG00000258150	H0YHB5
ENSG00000183963	H7BZZ8
ENSG00000113532	
ENSG00000116962	
ENSG00000183963	B5MCI0
ENSG00000186871	
ENSG00000170890	Q9BS22
ENSG00000181609	A0A126GVG9
ENSG00000113532	
ENSG00000135100	H0YND5
ENSG00000170890	F8W062
ENSG00000211842	A0A075B6Y5
ENSG00000134216	H7BXH6
ENSG00000106070	
ENSG00000183963	A0A096LNK9
ENSG00000113532	E5RFK3
ENSG00000134216	
ENSG00000154620	
ENSG00000134216	E9PLJ2
ENSG00000181616	
ENSG00000183963	A0A087WVP4
ENSG00000165416	
ENSG00000183963	A0A087X1R1
ENSG00000224487	D2XT27
ENSG00000089916	A0A024R6J0
ENSG00000224487	D2XT27
ENSG00000106799	F8VVC4
ENSG00000116962	
ENSG00000165416	
ENSG00000239457	A0A140T9Z3
ENSG00000106070	
ENSG00000106070	
ENSG00000134216	
ENSG00000106799	F8W0K6
ENSG00000089916	A0A024R6E4
ENSG00000089916	
ENSG00000184154	F5H0M6
ENSG00000015475	A8ASI8
ENSG00000106070	
ENSG00000159398	
ENSG00000106070	
ENSG00000162302	E9PJN1
ENSG00000089916	G3V3M4
ENSG00000089916	G3V4L1
ENSG00000117707	C9JU29
ENSG00000015475	A8ASI8
ENSG00000134216	
ENSG00000106070	H7C3B9
ENSG00000015475	B2ZP79
ENSG00000089916	G3V4I8
ENSG00000162302	
ENSG00000015475	B2ZP79
ENSG00000159398	V9HWK3
ENSG00000015475	B2ZP79
ENSG00000106070	C9JTW6
ENSG00000184154	F5H6K5
ENSG00000015475	B2ZP79
ENSG00000165716	
ENSG00000089916	A0A024R6J0
ENSG00000090470	Q6IEG3
ENSG00000129646	A0A1B0GW36
ENSG00000134216	
ENSG00000015475	B2ZP78
ENSG00000159398	
ENSG00000090470	H3BT73
ENSG00000163728	
ENSG00000129646	H7C0E3
ENSG00000239457	Q5QNS2
ENSG00000165716	A0A024R8I5
ENSG00000113430	
ENSG00000167721	
ENSG00000163728	C9JCY7
ENSG00000174500	
ENSG00000159398	
ENSG00000167721	I3L4E8
ENSG00000163728	
ENSG00000175073	
ENSG00000239457	A0A140T9L2
ENSG00000167721	I3L1Q5
ENSG00000117707	
ENSG00000129646	E9PPH7
ENSG00000163728	F8WDA3
ENSG00000239457	A0A140TA22
ENSG00000159398	E5RFG9
ENSG00000129646	H0YDB9
ENSG00000234539	
ENSG00000159398	A0A0J9YW16
ENSG00000167721	I3L4T0
ENSG00000117707	
ENSG00000113430	
ENSG00000129646	
ENSG00000167987	
ENSG00000117707	U3KPY6
ENSG00000234539	
ENSG00000159398	F5H0J7
ENSG00000163728	
ENSG00000181754	
ENSG00000167987	F5H4Q5
ENSG00000174500	
ENSG00000234539	H0Y7D7
ENSG00000090539	
ENSG00000181754	
ENSG00000186714	
ENSG00000163728	
ENSG00000106070	
